#Datasets	MeganServer::ERR1883438_S0_L001_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1930145_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1930121_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR062298_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ARS001.A0101.SG1.2_S0_L003_R1_001.fastq.combined.fq.prefixed.extractunmapped.bam	MeganServer::SRR1761705_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ARS011.A0101.SG1.2_S0_L003_R1_001.fastq.combined.fq.prefixed.extractunmapped.bam	MeganServer::ERR1883424_S0_L001_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR061320_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR061365_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR513165_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ERR1883421_S0_L001_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1633008_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1761698_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR3189416_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1631064_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1631061_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1929408_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ARS012.A0101.SG1.2_S0_L003_R1_001.fastq.combined.fq.prefixed.extractunmapped.bam	MeganServer::SRR1761677_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR512767_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR060358_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ERR1883418_S0_L001_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1761710_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR063517_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR061192_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR3189418_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR514306_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1930123_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1930141_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR059455_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR514329_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ARS017.A0101.SG1.2_S0_L003_R1_001.fastq.combined.fq.prefixed.extractunmapped.bam	MeganServer::SRR059389_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR514239_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR061562_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR062083_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ERR1883419_S0_L001_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ERR1883422_S0_L001_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1804823_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ARS004.A0101.SG1.2_S0_L003_R1_001.fastq.combined.fq.prefixed.extractunmapped.bam	MeganServer::SRR1631063_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR514202_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR3189411_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR059917_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ERR1883430_S0_L001_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1761682_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ERR1883423_S0_L001_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR513768_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1804664_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1631060_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR062299_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ERR1883420_S0_L001_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR513828_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ERR1883436_S0_L001_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ARS015.A0101.SG1.2_S0_L003_R1_001.fastq.combined.fq.prefixed.extractunmapped.bam	MeganServer::ARS005.A0101.SG1.2_S0_L003_R1_001.fastq.combined.fq.prefixed.extractunmapped.bam	MeganServer::SRR1761692_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ARS020.A0101.SG1.2_S0_L003_R1_001.fastq.combined.fq.prefixed.extractunmapped.bam	MeganServer::SRR3184100_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR061294_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ARS013.A0101.SG1.2_S0_L003_R1_001.fastq.combined.fq.prefixed.extractunmapped.bam	MeganServer::SRR1761697_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1761688_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR059425_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR513775_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::ARS010.A0101.SG1.2_S0_L003_R1_001.fastq.combined.fq.prefixed.extractunmapped.bam	MeganServer::SRR1761718_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR1761721_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped	MeganServer::SRR3184876_S0_L000_R1_000.fastq.merged.prefixed.hg19unmapped
"Demequina"	761.0	0.0	0.0	0.0	936.0	0.0	888.0	520.0	0.0	0.0	0.0	621.0	0.0	0.0	0.0	0.0	0.0	0.0	1277.0	0.0	0.0	0.0	1122.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1810.0	0.0	0.0	0.0	0.0	1100.0	449.0	0.0	734.0	0.0	0.0	0.0	0.0	5485.0	0.0	384.0	0.0	0.0	0.0	0.0	1616.0	0.0	7065.0	1114.0	776.0	0.0	1016.0	0.0	0.0	982.0	0.0	0.0	0.0	0.0	753.0	0.0	0.0	0.0
"Lysinimicrobium"	696.0	0.0	0.0	0.0	1503.0	0.0	1567.0	738.0	0.0	0.0	0.0	543.0	0.0	0.0	0.0	0.0	0.0	0.0	2100.0	0.0	0.0	0.0	709.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2664.0	0.0	0.0	0.0	0.0	602.0	713.0	0.0	1383.0	0.0	0.0	0.0	0.0	1919.0	0.0	614.0	0.0	0.0	0.0	0.0	1052.0	0.0	2559.0	2114.0	1387.0	0.0	1784.0	0.0	0.0	1629.0	0.0	0.0	0.0	0.0	1418.0	0.0	0.0	0.0
"Brachybacterium"	20394.0	0.0	0.0	0.0	1996.0	0.0	1866.0	740.0	0.0	0.0	0.0	16008.0	3235.0	0.0	3270.0	12972.0	11046.0	0.0	2571.0	0.0	0.0	0.0	31472.0	0.0	0.0	0.0	3035.0	0.0	0.0	0.0	0.0	0.0	4228.0	0.0	0.0	0.0	0.0	36158.0	940.0	0.0	1374.0	12711.0	0.0	3525.0	0.0	67970.0	0.0	1101.0	2397.0	0.0	10663.0	0.0	83269.0	0.0	137176.0	2427.0	1655.0	0.0	2514.0	12111.0	0.0	2152.0	0.0	0.0	0.0	0.0	1503.0	0.0	0.0	2957.0
"Dermabacter"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139.0	0.0	0.0	1339.0	21348.0	19053.0	0.0	0.0	0.0	0.0	0.0	145.0	0.0	0.0	0.0	1229.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21235.0	0.0	1541.0	0.0	238.0	0.0	0.0	0.0	0.0	18822.0	0.0	249.0	0.0	316.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39431.0
"Dermacoccus"	168.0	0.0	0.0	0.0	0.0	0.0	369.0	121.0	0.0	0.0	0.0	190.0	12204.0	0.0	1784.0	2758.0	2326.0	0.0	504.0	0.0	0.0	0.0	353.0	0.0	0.0	0.0	1651.0	0.0	0.0	0.0	0.0	0.0	726.0	0.0	0.0	0.0	0.0	339.0	215.0	0.0	0.0	2756.0	0.0	1847.0	0.0	297.0	0.0	0.0	0.0	0.0	2237.0	0.0	534.0	0.0	521.0	0.0	257.0	0.0	376.0	0.0	0.0	340.0	0.0	0.0	0.0	0.0	279.0	0.0	0.0	0.0
"Kytococcus"	313.0	0.0	0.0	2252.0	621.0	0.0	689.0	207.0	3894.0	0.0	0.0	295.0	1607.0	0.0	3669.0	3537.0	3189.0	0.0	763.0	0.0	0.0	0.0	637.0	0.0	11155.0	7587.0	3134.0	10851.0	0.0	0.0	0.0	0.0	1298.0	0.0	3131.0	9918.0	0.0	605.0	262.0	1810.0	342.0	3483.0	7794.0	3757.0	0.0	554.0	0.0	283.0	6072.0	0.0	3063.0	0.0	991.0	0.0	1043.0	744.0	489.0	0.0	760.0	3605.0	962.0	699.0	0.0	0.0	0.0	2380.0	434.0	0.0	0.0	5896.0
"Luteipulveratus"	208.0	0.0	0.0	0.0	1085.0	0.0	1400.0	162.0	0.0	0.0	0.0	174.0	0.0	0.0	0.0	4055.0	3614.0	0.0	2099.0	0.0	0.0	0.0	335.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3715.0	0.0	0.0	0.0	0.0	303.0	349.0	0.0	430.0	4034.0	0.0	0.0	0.0	443.0	0.0	293.0	0.0	0.0	3535.0	0.0	561.0	0.0	614.0	1293.0	1042.0	0.0	2077.0	0.0	0.0	1541.0	0.0	0.0	0.0	0.0	981.0	0.0	0.0	0.0
"Mobilicoccus"	163.0	0.0	0.0	0.0	0.0	0.0	411.0	116.0	0.0	0.0	0.0	161.0	0.0	0.0	0.0	0.0	0.0	0.0	562.0	0.0	0.0	0.0	380.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	827.0	0.0	0.0	0.0	0.0	291.0	152.0	0.0	222.0	0.0	0.0	0.0	0.0	303.0	0.0	0.0	0.0	0.0	0.0	0.0	444.0	0.0	501.0	519.0	356.0	0.0	473.0	0.0	0.0	435.0	0.0	0.0	0.0	0.0	325.0	0.0	0.0	0.0
"Arsenicicoccus"	213.0	0.0	0.0	0.0	513.0	0.0	662.0	172.0	0.0	0.0	0.0	180.0	0.0	0.0	0.0	0.0	0.0	0.0	915.0	0.0	0.0	0.0	407.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1348.0	0.0	0.0	0.0	0.0	343.0	200.0	0.0	278.0	0.0	0.0	0.0	0.0	337.0	0.0	240.0	0.0	0.0	0.0	0.0	552.0	0.0	680.0	606.0	421.0	0.0	821.0	0.0	0.0	643.0	0.0	0.0	0.0	0.0	481.0	0.0	0.0	0.0
"Intrasporangium"	279.0	0.0	0.0	0.0	617.0	0.0	1065.0	324.0	0.0	0.0	0.0	282.0	0.0	0.0	0.0	0.0	0.0	0.0	1435.0	0.0	0.0	0.0	486.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1864.0	0.0	0.0	0.0	0.0	483.0	378.0	0.0	473.0	0.0	0.0	0.0	0.0	547.0	0.0	631.0	0.0	0.0	0.0	0.0	747.0	0.0	1016.0	976.0	766.0	0.0	1088.0	0.0	0.0	984.0	0.0	0.0	0.0	0.0	731.0	0.0	0.0	0.0
"Janibacter"	4953.0	0.0	0.0	0.0	1275.0	0.0	1832.0	588.0	0.0	0.0	0.0	8079.0	2759.0	0.0	2907.0	10141.0	9009.0	0.0	2391.0	0.0	0.0	0.0	33449.0	0.0	0.0	0.0	2843.0	0.0	0.0	0.0	0.0	0.0	3429.0	0.0	0.0	0.0	0.0	29205.0	3901.0	0.0	883.0	9871.0	0.0	3114.0	0.0	8498.0	0.0	6594.0	0.0	0.0	8593.0	0.0	44011.0	0.0	24355.0	1574.0	1235.0	0.0	1965.0	4917.0	0.0	1777.0	0.0	0.0	0.0	0.0	1219.0	0.0	0.0	3872.0
"Ornithinimicrobium"	509.0	0.0	0.0	0.0	946.0	0.0	1194.0	324.0	0.0	0.0	0.0	606.0	0.0	0.0	0.0	1738.0	1436.0	0.0	1628.0	0.0	0.0	0.0	1894.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2342.0	0.0	0.0	0.0	0.0	1665.0	448.0	0.0	598.0	1721.0	0.0	0.0	0.0	1117.0	0.0	473.0	0.0	0.0	1452.0	0.0	2875.0	0.0	2196.0	1240.0	825.0	0.0	1383.0	0.0	0.0	1298.0	0.0	0.0	0.0	0.0	792.0	0.0	0.0	0.0
"Phycicoccus"	1482.0	0.0	0.0	0.0	3747.0	0.0	5842.0	1208.0	0.0	0.0	0.0	1195.0	0.0	0.0	0.0	6485.0	5808.0	0.0	7955.0	0.0	0.0	0.0	2924.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11143.0	0.0	0.0	0.0	0.0	2656.0	1745.0	0.0	2330.0	6422.0	0.0	0.0	0.0	2609.0	0.0	2049.0	0.0	0.0	5640.0	0.0	3944.0	0.0	4499.0	5261.0	4035.0	0.0	6307.0	2858.0	0.0	5420.0	0.0	0.0	0.0	0.0	3741.0	0.0	0.0	0.0
"Serinicoccus"	625.0	0.0	0.0	0.0	1371.0	0.0	1674.0	436.0	0.0	0.0	0.0	580.0	0.0	0.0	1902.0	4750.0	4268.0	0.0	2194.0	0.0	0.0	0.0	1546.0	0.0	0.0	0.0	1694.0	0.0	0.0	0.0	0.0	0.0	2989.0	0.0	0.0	0.0	0.0	1405.0	587.0	0.0	834.0	4641.0	0.0	2030.0	0.0	1198.0	0.0	559.0	0.0	0.0	4005.0	0.0	2572.0	0.0	2302.0	1706.0	1406.0	0.0	1893.0	0.0	0.0	1575.0	0.0	0.0	0.0	0.0	1287.0	0.0	0.0	0.0
"Terrabacter"	415.0	0.0	0.0	0.0	1115.0	0.0	1422.0	367.0	0.0	0.0	0.0	345.0	0.0	0.0	0.0	2389.0	2069.0	0.0	1952.0	0.0	0.0	0.0	684.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2624.0	0.0	0.0	0.0	0.0	589.0	594.0	0.0	722.0	2335.0	0.0	0.0	0.0	687.0	0.0	785.0	0.0	0.0	1997.0	0.0	919.0	0.0	1156.0	1385.0	994.0	0.0	1661.0	0.0	0.0	1466.0	0.0	0.0	0.0	0.0	922.0	0.0	0.0	0.0
"Terracoccus"	148.0	0.0	0.0	0.0	0.0	0.0	465.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	574.0	0.0	0.0	0.0	243.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	969.0	0.0	0.0	0.0	0.0	205.0	165.0	0.0	259.0	0.0	0.0	0.0	0.0	251.0	0.0	292.0	0.0	0.0	0.0	0.0	317.0	0.0	385.0	532.0	322.0	0.0	584.0	0.0	0.0	505.0	0.0	0.0	0.0	0.0	286.0	0.0	0.0	0.0
"Tetrasphaera"	1098.0	0.0	0.0	0.0	2137.0	0.0	2985.0	902.0	0.0	0.0	0.0	1049.0	0.0	0.0	0.0	4379.0	3764.0	0.0	3853.0	0.0	0.0	0.0	2437.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5465.0	0.0	0.0	0.0	0.0	2016.0	1220.0	0.0	1491.0	4383.0	0.0	0.0	0.0	1912.0	0.0	1346.0	0.0	0.0	3772.0	0.0	3201.0	0.0	3479.0	2919.0	2317.0	0.0	3587.0	0.0	0.0	2831.0	0.0	0.0	0.0	0.0	2141.0	0.0	0.0	0.0
"Agrococcus"	1049.0	0.0	0.0	0.0	884.0	0.0	812.0	494.0	0.0	0.0	0.0	735.0	4054.0	0.0	1584.0	3478.0	3006.0	0.0	1147.0	0.0	0.0	0.0	1104.0	0.0	0.0	0.0	1441.0	0.0	0.0	0.0	0.0	0.0	1494.0	0.0	0.0	0.0	0.0	994.0	494.0	0.0	937.0	3396.0	0.0	1760.0	0.0	3613.0	0.0	496.0	0.0	0.0	2887.0	0.0	1162.0	0.0	5927.0	1308.0	740.0	0.0	1073.0	0.0	0.0	860.0	0.0	0.0	0.0	0.0	719.0	0.0	0.0	0.0
"Agromyces"	709.0	0.0	0.0	0.0	1384.0	0.0	1444.0	699.0	0.0	0.0	0.0	686.0	3264.0	0.0	0.0	0.0	0.0	0.0	2114.0	0.0	0.0	0.0	767.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3158.0	0.0	0.0	0.0	0.0	667.0	852.0	0.0	1317.0	1326.0	0.0	0.0	0.0	3365.0	0.0	860.0	0.0	0.0	0.0	0.0	913.0	0.0	4529.0	2143.0	1349.0	0.0	1915.0	0.0	0.0	1617.0	0.0	0.0	0.0	0.0	1107.0	0.0	0.0	0.0
"Clavibacter"	1446.0	0.0	0.0	0.0	1079.0	0.0	1106.0	667.0	0.0	0.0	0.0	1167.0	1574.0	0.0	0.0	0.0	0.0	0.0	1500.0	0.0	0.0	0.0	1147.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2168.0	0.0	0.0	0.0	0.0	957.0	1065.0	0.0	991.0	0.0	0.0	0.0	0.0	4435.0	0.0	1036.0	0.0	0.0	0.0	0.0	1358.0	0.0	7269.0	1607.0	1068.0	0.0	1409.0	0.0	0.0	1197.0	0.0	0.0	0.0	0.0	956.0	0.0	0.0	0.0
"Cnuibacter"	0.0	0.0	0.0	0.0	0.0	0.0	261.0	0.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	310.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	497.0	0.0	0.0	0.0	0.0	0.0	157.0	0.0	234.0	0.0	0.0	0.0	0.0	531.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	674.0	0.0	0.0	0.0	299.0	0.0	0.0	258.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Cryobacterium"	1339.0	0.0	0.0	0.0	1035.0	0.0	864.0	1039.0	0.0	0.0	0.0	1624.0	0.0	0.0	0.0	0.0	0.0	0.0	1210.0	0.0	0.0	0.0	1937.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2022.0	0.0	0.0	0.0	0.0	1600.0	2527.0	0.0	653.0	0.0	0.0	0.0	0.0	7813.0	0.0	2381.0	0.0	0.0	0.0	0.0	2142.0	0.0	10740.0	1338.0	769.0	0.0	1035.0	0.0	0.0	940.0	0.0	0.0	0.0	0.0	700.0	0.0	0.0	0.0
"Cryocola"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	199.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Curtobacterium"	1617.0	0.0	0.0	0.0	2863.0	0.0	3478.0	1405.0	0.0	0.0	0.0	1483.0	10238.0	0.0	1538.0	12003.0	10409.0	0.0	4675.0	0.0	0.0	0.0	1693.0	0.0	0.0	0.0	1531.0	0.0	0.0	0.0	0.0	0.0	7391.0	0.0	0.0	0.0	0.0	1337.0	2045.0	0.0	2349.0	11662.0	0.0	1687.0	0.0	5886.0	0.0	1972.0	0.0	0.0	10210.0	0.0	2199.0	0.0	7931.0	4342.0	2906.0	0.0	4338.0	2000.0	0.0	3392.0	0.0	0.0	0.0	0.0	2869.0	0.0	0.0	2290.0
"Frigoribacterium"	462.0	0.0	0.0	0.0	618.0	0.0	695.0	395.0	0.0	0.0	0.0	506.0	2061.0	0.0	0.0	3361.0	2863.0	0.0	946.0	0.0	0.0	0.0	664.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1278.0	0.0	0.0	0.0	0.0	488.0	630.0	0.0	556.0	3330.0	0.0	0.0	0.0	2435.0	0.0	571.0	0.0	0.0	2839.0	0.0	702.0	0.0	3178.0	960.0	665.0	0.0	838.0	0.0	0.0	698.0	0.0	0.0	0.0	0.0	527.0	0.0	0.0	0.0
"Frondihabitans"	311.0	0.0	0.0	0.0	0.0	0.0	358.0	263.0	0.0	0.0	0.0	318.0	0.0	0.0	0.0	0.0	0.0	0.0	561.0	0.0	0.0	0.0	336.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	811.0	0.0	0.0	0.0	0.0	288.0	444.0	0.0	310.0	0.0	0.0	0.0	0.0	1424.0	0.0	393.0	0.0	0.0	0.0	0.0	382.0	0.0	1820.0	601.0	348.0	0.0	459.0	0.0	0.0	416.0	0.0	0.0	0.0	0.0	316.0	0.0	0.0	0.0
"Glaciibacter"	398.0	0.0	0.0	0.0	0.0	0.0	0.0	399.0	0.0	0.0	0.0	578.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	560.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2930.0	0.0	0.0	0.0	0.0	495.0	1508.0	0.0	0.0	0.0	0.0	0.0	0.0	9061.0	0.0	753.0	0.0	0.0	0.0	0.0	611.0	0.0	10035.0	422.0	0.0	0.0	276.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Gryllotalpicola"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.0	0.0	0.0	0.0	117.0	0.0	0.0	0.0	0.0	0.0	0.0	320.0	0.0	0.0	0.0	141.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	544.0	0.0	0.0	0.0	0.0	0.0	168.0	0.0	0.0	0.0	0.0	0.0	0.0	509.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	731.0	0.0	248.0	0.0	293.0	0.0	0.0	296.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Gulosibacter"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	236.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	319.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Herbiconiux"	203.0	0.0	0.0	0.0	0.0	0.0	270.0	147.0	0.0	0.0	0.0	209.0	0.0	0.0	0.0	0.0	0.0	0.0	395.0	0.0	0.0	0.0	248.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	496.0	0.0	0.0	0.0	0.0	229.0	286.0	0.0	0.0	0.0	0.0	0.0	0.0	1328.0	0.0	262.0	0.0	0.0	0.0	0.0	290.0	0.0	1719.0	423.0	244.0	0.0	286.0	0.0	0.0	264.0	0.0	0.0	0.0	0.0	209.0	0.0	0.0	0.0
"Leifsonia"	1197.0	0.0	0.0	0.0	2111.0	0.0	1932.0	1200.0	0.0	0.0	0.0	1573.0	1930.0	0.0	0.0	4346.0	3788.0	0.0	2747.0	0.0	0.0	0.0	1596.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4697.0	0.0	0.0	0.0	0.0	1319.0	1823.0	0.0	1699.0	4446.0	0.0	0.0	0.0	7895.0	0.0	1802.0	0.0	0.0	3835.0	0.0	1858.0	0.0	10100.0	2896.0	1784.0	0.0	2498.0	0.0	0.0	2067.0	0.0	0.0	0.0	0.0	1530.0	0.0	0.0	0.0
"Leucobacter"	218.0	0.0	0.0	0.0	0.0	0.0	274.0	141.0	0.0	0.0	0.0	295.0	2477.0	0.0	0.0	0.0	0.0	0.0	379.0	0.0	0.0	0.0	489.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	557.0	0.0	0.0	0.0	0.0	323.0	175.0	0.0	282.0	0.0	0.0	0.0	0.0	1616.0	0.0	0.0	0.0	0.0	0.0	0.0	491.0	0.0	2271.0	439.0	314.0	0.0	353.0	0.0	0.0	303.0	0.0	0.0	0.0	0.0	204.0	0.0	0.0	0.0
"Microbacterium"	6223.0	0.0	0.0	0.0	7773.0	0.0	7774.0	3863.0	0.0	0.0	0.0	5671.0	430847.0	0.0	69587.0	34877.0	30574.0	0.0	10725.0	0.0	0.0	0.0	7575.0	0.0	0.0	0.0	63758.0	0.0	0.0	0.0	0.0	0.0	19102.0	0.0	0.0	0.0	0.0	7079.0	5362.0	0.0	6426.0	34168.0	0.0	74024.0	0.0	38897.0	0.0	5387.0	0.0	0.0	29984.0	0.0	11014.0	0.0	60596.0	11412.0	7118.0	0.0	9515.0	11610.0	0.0	8348.0	0.0	0.0	0.0	0.0	6206.0	0.0	0.0	14276.0
"Microcella"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	526.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	671.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Microterricola"	539.0	0.0	0.0	0.0	619.0	0.0	530.0	390.0	0.0	0.0	0.0	512.0	0.0	0.0	0.0	0.0	0.0	0.0	754.0	0.0	0.0	0.0	677.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1255.0	0.0	0.0	0.0	0.0	520.0	500.0	0.0	531.0	0.0	0.0	0.0	0.0	3464.0	0.0	619.0	0.0	0.0	0.0	0.0	661.0	0.0	4809.0	834.0	492.0	0.0	770.0	0.0	0.0	566.0	0.0	0.0	0.0	0.0	418.0	0.0	0.0	0.0
